FLaSHLogNumber,Project,Date,Station,Species,SerialNumber,PreyType,PreyLengthSpecies,PreyLength,Estimate,PreyWeight
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
563,SKT,3/6/2012 0:00,804,delta smelt,4582,Corophium,juvenile Corophium,1.1,G,
